player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,preferred_foot,club_name,market_value_eur,match_id,match_date,stadium,city,opponent_team,tournament_stage,match_result,goals_team,goals_opponent,minutes_played,goals,assists,shots,shots_on_target,expected_goals_xg,expected_assists_xa,key_passes,successful_passes,total_passes,pass_accuracy,dribbles_attempted,successful_dribbles,crosses,successful_crosses,tackles,interceptions,clearances,blocks,aerial_duels_won,aerial_duels_lost,recoveries,defensive_actions,fouls_committed,fouls_suffered,yellow_cards,red_cards,offsides,saves,save_percentage,punches,clean_sheet,goals_conceded,penalty_saves,distance_covered_km,sprint_distance_km,top_speed_kmh,accelerations,decelerations,stamina_score,player_rating,performance_score,offensive_contribution,defensive_contribution,possession_impact,pressure_resistance,creativity_score,consistency_score,clutch_performance_score,total_goals_tournament,total_assists_tournament,total_minutes_tournament,player_of_match_awards,tournament_rating
P00262,Pierre-Emile Christensen,32,Danish,Denmark,2,Goalkeeper,184,78,Right,Anderlecht,1014967,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,0,0,0,0,0,0.0,0.0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,69.0,0.0,0.0,14.8,40.9,0.0,43.0,22.3,41.3,31.8,0,0,326,0,0.0
P00627,Pedro Cueva,23,Peruvian,Peru,3,Goalkeeper,187,76,Right,Emelec,3412371,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,88,0,0,0,0,0.0,0.0,0,18,25,0.74,1,0,0,0,0,0,1,0,1,0,3,1,2,0,0,0,0,4,0.82,1,0,1,0,10.2,0.8,26.0,19,23,66.9,6.3,63.5,16.4,45.6,2.4,36.3,36.5,35.1,64.3,0,0,255,0,6.4
P00645,Paolo Gonzalez,27,Peruvian,Peru,21,Forward,167,76,Right,Atletico Nacional,95330064,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,82,1,0,4,1,0.0,0.0,0,36,48,0.75,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,1,0,0.0,0,0,0,0,9.2,1.3,31.7,29,22,90.8,6.7,65.7,82.0,10.8,5.9,99.0,36.1,95.6,66.6,1,0,179,0,6.5
P00635,Sergio Lora,22,Peruvian,Peru,11,Defender,187,79,Right,Colo-Colo,7568023,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,88,0,1,0,0,0.02,0.0,0,47,59,0.81,0,0,3,1,5,4,2,1,3,0,8,12,1,1,0,0,0,0,0.0,0,0,0,0,9.0,1.0,32.3,19,20,89.7,7.2,74.4,14.7,87.4,7.8,80.6,37.4,61.7,52.8,0,1,283,0,7.3
P00634,Renato Traverso,33,Peruvian,Peru,10,Defender,179,80,Right,Nacional,25538402,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,56,0,0,0,0,0.04,0.0,0,43,54,0.81,0,0,1,0,1,1,6,0,2,3,3,8,0,0,1,0,0,0,0.0,0,0,0,0,5.6,0.6,33.8,12,16,91.1,7.4,77.0,31.0,99.0,7.8,95.0,42.8,98.9,66.8,0,0,367,0,7.9
P00640,Luis Cartagena,30,Peruvian,Peru,16,Midfielder,176,68,Right,Nacional,84915109,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,54,0,0,1,0,0.0,0.07,3,44,52,0.85,1,0,1,0,3,2,0,1,0,1,5,6,0,1,0,0,0,0,0.0,0,0,0,0,7.8,1.1,37.0,19,4,79.6,7.9,82.1,99.0,47.8,14.0,79.0,87.3,94.1,56.2,0,2,323,0,7.8
P00649,André Advincula,18,Peruvian,Peru,25,Forward,183,70,Right,Deportivo Cali,18257949,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,55,0,0,2,0,0.0,0.0,3,10,15,0.72,3,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0.0,0,0,0,0,6.0,0.6,33.1,19,17,84.8,6.6,60.7,86.9,43.4,6.6,64.9,60.6,51.2,55.5,1,0,261,0,6.6
P00632,André Yotun,27,Peruvian,Peru,8,Defender,188,81,Right,Millonarios,16057761,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,60,0,0,0,0,0.0,0.0,0,28,35,0.82,0,0,0,0,3,3,4,0,1,1,3,10,0,1,0,0,0,0,0.0,0,0,0,0,5.4,0.4,30.9,15,12,91.6,6.3,60.6,48.9,70.7,4.8,60.9,14.6,67.3,52.7,1,0,501,0,6.3
P00636,Alexander Hohberg,27,Peruvian,Peru,12,Defender,179,79,Left,LDU Quito,5750956,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,77,0,0,0,0,0.04,0.0,0,35,45,0.79,0,0,1,0,3,0,5,1,4,3,3,9,1,0,0,0,1,0,0.0,0,0,0,0,9.8,0.9,31.3,14,25,94.7,5.8,62.8,28.4,70.6,5.9,52.8,30.6,66.0,39.4,0,0,296,0,5.8
P00647,Pedro Lliuya,25,Peruvian,Peru,23,Forward,194,75,Right,Atletico Nacional,7169728,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,84,0,0,3,1,0.0,0.0,2,22,31,0.73,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0.0,0,0,0,0,7.9,0.7,33.0,24,23,87.8,5.8,55.0,40.0,7.7,2.7,52.9,40.9,52.0,48.5,0,1,336,0,6.0
P00642,Christian Urruti,28,Peruvian,Peru,18,Midfielder,174,79,Right,LDU Quito,19951489,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,85,0,1,0,0,0.0,0.13,1,56,64,0.89,0,0,1,0,1,3,1,2,1,2,3,7,0,1,0,0,0,0,0.0,0,0,0,0,9.7,0.8,29.6,30,26,87.6,6.8,65.6,49.3,72.4,6.5,47.9,58.0,71.0,28.9,0,5,346,0,6.6
P00646,Gianluca Urruti,26,Peruvian,Peru,22,Forward,184,74,Right,Millonarios,8032380,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,74,1,0,3,0,0.13,0.0,0,13,21,0.65,3,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0.0,0,0,0,0,6.9,0.8,34.2,15,20,90.8,5.8,61.4,40.4,31.3,1.5,42.0,49.8,53.0,49.7,2,2,482,1,5.7
P00629,Gianluca Tapia,23,Peruvian,Peru,5,Defender,189,75,Left,Santos,3718377,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,21,0,0,0,0,0.0,0.0,0,5,6,0.9,0,0,1,0,0,0,3,1,2,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0,2.2,0.3,32.2,2,8,75.8,5.1,50.5,20.8,44.6,0.3,32.6,33.8,38.1,49.8,0,0,313,0,4.9
P00648,Luis Lapadula,29,Peruvian,Peru,24,Forward,174,73,Left,Emelec,2084203,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,33,0,0,0,0,0.03,0.0,1,5,7,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3.7,0.3,30.1,13,7,99.0,4.4,49.6,49.2,26.3,1.0,34.7,30.9,41.3,52.1,2,2,319,0,3.7
P00650,Christian Cueva,26,Peruvian,Peru,26,Forward,175,72,Right,River Plate,14334409,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,26,0,0,1,0,0.0,0.0,0,2,3,0.85,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,3.4,0.3,32.4,6,13,99.0,6.5,65.0,62.9,22.3,0.2,59.2,58.2,68.8,56.5,1,0,210,0,6.3
P00628,Paolo Carrillo,29,Peruvian,Peru,4,Defender,179,78,Right,Colo-Colo,3188401,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0.0,0.0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,76.6,0.0,0.0,22.7,41.7,0.0,33.6,32.6,46.8,89.3,0,0,409,0,0.0
P00641,André Gonzalez,27,Peruvian,Peru,17,Midfielder,177,73,Right,Penarol,3565779,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0.0,0.0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,60.9,0.0,0.0,43.2,31.8,0.0,47.5,42.6,46.6,69.1,0,1,67,0,0.0
P00638,Gianluca Peña,29,Peruvian,Peru,14,Midfielder,173,73,Right,Universidad de Chile,146864940,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0.0,0.0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,75.5,0.0,0.0,99.0,85.0,0.0,83.9,77.7,99.0,50.9,1,2,394,0,0.0
P00630,Pedro Callens,29,Peruvian,Peru,6,Defender,191,79,Right,Barcelona SC,1301709,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0.0,0.0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,74.6,0.0,0.0,17.0,47.7,0.0,33.2,14.7,55.3,47.7,0,0,214,0,0.0
P00633,Christian Valera,28,Peruvian,Peru,9,Defender,190,81,Right,Flamengo,1457590,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0.0,0.0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,70.5,0.0,1.0,31.6,47.4,0.0,33.9,32.9,41.3,67.2,0,0,307,0,0.0
P00643,Renato Lliuya,28,Peruvian,Peru,19,Midfielder,181,77,Right,Universidad de Chile,16541745,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0.0,0.0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,81.3,0.0,0.0,85.7,43.6,0.0,43.2,78.4,65.1,70.3,1,0,52,0,0.0
P00637,Paolo Flores,33,Peruvian,Peru,13,Midfielder,180,74,Right,Nacional,2233688,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0.0,0.0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,79.1,0.0,0.0,37.6,40.2,0.0,54.8,30.4,36.5,19.1,0,1,253,0,0.0
P00639,Pedro Garcia,29,Peruvian,Peru,15,Midfielder,182,76,Right,Universidad de Chile,6071428,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0.0,0.0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,93.6,0.0,0.5,51.8,45.9,0.0,55.4,57.5,43.9,60.8,5,4,380,0,0.0
P00631,Luis Abram,34,Peruvian,Peru,7,Defender,183,79,Left,Sao Paulo,14916212,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0.0,0.0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,72.8,0.0,5.1,64.4,94.5,0.0,82.2,32.0,99.0,42.3,0,1,175,0,0.0
P00644,Sergio Lapadula,22,Peruvian,Peru,20,Midfielder,182,76,Left,LDU Quito,9583419,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0.0,0.0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,87.3,0.0,4.2,65.6,59.5,0.0,56.9,38.6,78.0,32.3,0,0,171,0,0.0
P00626,Gianluca Advincula,25,Peruvian,Peru,2,Goalkeeper,195,77,Right,Gremio,2234659,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0.0,0.0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,76.8,0.0,0.4,9.0,44.2,0.0,45.5,31.3,43.2,42.3,0,0,156,0,0.0
P00625,Paolo Lapadula,30,Peruvian,Peru,1,Goalkeeper,180,71,Right,Flamengo,8269183,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0.0,0.0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,70.2,0.0,4.9,9.1,87.3,0.0,51.3,28.4,60.5,60.1,0,0,238,0,0.0
P01093,Mohammed Partey,24,Ghanaian,Ghana,1,Goalkeeper,188,83,Right,Wydad Casablanca,9734343,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,77,0,0,0,0,0.0,0.0,0,16,23,0.72,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,5,0.75,1,1,0,0,7.6,0.7,31.3,27,19,85.8,6.0,61.8,5.3,70.8,2.3,72.2,23.6,70.4,55.0,0,0,314,0,6.7
P01102,Alexander Abubakari,28,Ghanaian,Ghana,10,Defender,185,77,Right,Wydad Casablanca,5651167,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,90,0,0,0,0,0.0,0.13,0,44,55,0.81,1,0,1,0,5,3,8,1,3,1,4,17,0,1,0,0,0,0,0.0,0,0,0,0,10.1,1.5,31.5,31,25,99.0,6.0,56.6,22.8,93.0,6.4,50.4,29.5,67.1,56.2,0,0,281,0,5.8
P01096,Mohammed Sulemana,31,Ghanaian,Ghana,4,Defender,183,82,Left,ASEC Mimosas,4611388,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,62,0,0,0,0,0.0,0.0,0,10,14,0.76,0,0,0,0,3,3,2,0,2,1,3,8,1,1,0,0,0,0,0.0,0,0,0,0,7.8,0.6,31.4,23,19,83.6,5.3,48.5,17.4,45.1,1.8,35.7,8.1,37.1,67.3,0,0,239,0,4.6
P01107,Jordan Kasim,25,Ghanaian,Ghana,15,Midfielder,183,83,Right,TP Mazembe,5462876,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,68,0,0,0,0,0.0,0.02,2,27,34,0.82,2,0,1,0,2,3,1,0,0,0,3,6,0,1,0,0,1,0,0.0,0,0,0,0,6.1,0.7,31.9,13,14,65.1,5.0,49.8,29.0,27.5,3.8,39.6,38.8,52.0,58.4,0,0,211,0,5.1
P01114,Thomas Asante,24,Ghanaian,Ghana,22,Forward,178,83,Right,Kaizer Chiefs,17025722,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,77,0,1,4,1,0.0,0.14,0,22,32,0.69,1,0,0,0,1,0,1,0,2,2,2,2,2,3,0,0,0,0,0.0,0,0,0,0,8.0,1.2,33.1,26,21,80.1,5.2,52.0,81.7,27.4,2.7,38.7,45.2,67.7,30.7,3,4,231,0,4.8
P01098,Jordan Baba,28,Ghanaian,Ghana,6,Defender,180,70,Right,MC Alger,1361966,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,62,0,0,0,0,0.0,0.0,0,23,34,0.69,0,0,1,0,3,0,5,0,3,1,4,8,0,1,0,0,1,0,0.0,0,0,0,0,6.7,0.9,33.6,13,16,88.1,6.0,61.7,19.6,33.0,2.5,46.3,54.7,36.4,72.0,0,0,204,0,5.5
P01110,Inaki Asante,28,Ghanaian,Ghana,18,Midfielder,181,82,Right,ASEC Mimosas,9528081,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,90,0,0,1,0,0.01,0.05,4,57,68,0.85,1,0,1,0,1,2,0,0,3,1,3,3,0,0,0,0,0,0,0.0,0,0,0,0,8.8,1.2,33.7,20,23,87.3,7.1,74.6,66.9,67.6,12.4,62.1,69.6,67.7,59.8,0,1,313,0,7.5
P01117,Kamaldeen Ayew,24,Ghanaian,Ghana,25,Forward,184,74,Right,Wydad Casablanca,16600369,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,85,0,0,1,0,0.03,0.0,0,14,17,0.83,3,1,0,0,2,0,0,0,0,1,1,2,1,2,0,0,1,0,0.0,0,0,0,0,9.0,0.7,32.5,21,22,78.5,6.7,68.0,55.0,21.4,1.2,49.0,47.4,54.5,50.8,1,0,388,0,6.8
P01118,Inaki Williams,24,Ghanaian,Ghana,26,Forward,171,68,Right,Club Africain,27347683,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,90,0,0,3,1,0.03,0.0,4,21,28,0.77,6,2,0,0,1,1,1,0,3,1,4,3,3,2,0,0,3,0,0.0,0,0,0,0,11.2,1.3,31.9,25,17,93.5,6.4,60.3,84.1,29.3,9.0,64.6,75.5,75.6,37.1,2,0,324,0,6.2
P01112,Daniel Partey,22,Ghanaian,Ghana,20,Midfielder,182,75,Right,Al-Hilal Omdurman,20831598,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,57,0,0,0,0,0.0,0.0,2,44,51,0.87,2,0,0,0,0,0,1,0,2,0,7,1,2,0,0,0,0,0,0.0,0,0,0,0,6.1,0.7,32.9,19,6,85.8,7.2,70.0,99.0,69.1,11.9,79.0,78.4,72.8,54.2,1,0,247,0,7.3
P01116,Andre Partey,27,Ghanaian,Ghana,24,Forward,174,69,Right,Gor Mahia,19009013,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,88,0,0,4,1,0.0,0.32,2,18,29,0.65,3,1,0,0,0,0,0,0,1,0,2,0,3,0,0,0,1,0,0.0,0,0,0,0,8.5,1.0,32.7,23,18,90.5,5.7,59.6,81.4,24.8,4.8,66.5,58.5,70.1,46.7,1,2,257,0,6.1
P01103,Daniel Lens,27,Ghanaian,Ghana,11,Defender,191,77,Right,Raja Casablanca,3210928,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,25,0,0,1,0,0.0,0.0,0,4,5,0.85,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.0,0,0,0,0,2.0,0.3,31.8,11,5,79.3,5.6,62.3,37.6,40.8,0.3,38.6,49.0,48.0,39.4,0,0,186,0,5.5
P01115,Jordan Issahaku,25,Ghanaian,Ghana,23,Forward,179,84,Right,Wydad Casablanca,74681058,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,21,0,0,2,0,0.07,0.0,0,4,6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2.7,0.3,36.8,8,3,92.7,7.4,74.0,91.9,44.8,0.6,67.0,74.7,85.5,82.6,2,3,421,0,7.4
P01099,Andre Kudus,23,Ghanaian,Ghana,7,Defender,179,72,Left,ES Tunis,29521157,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,12,0,0,0,0,0.0,0.0,1,6,8,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2.0,0.3,29.3,4,2,95.8,6.6,66.8,30.3,78.3,1.8,43.5,12.1,50.7,56.8,0,0,174,0,6.5
P01104,Osman Mensah,28,Ghanaian,Ghana,12,Defender,192,74,Right,Al-Masry,3689239,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,23,0,0,0,0,0.0,0.0,0,10,12,0.88,0,0,0,0,3,0,0,1,0,0,0,4,0,1,0,0,0,0,0.0,0,0,0,0,2.0,0.3,33.3,5,1,99.0,5.2,49.1,21.3,37.7,0.7,35.5,23.3,54.9,48.1,0,1,432,0,5.1
P01113,Mohammed Attiogbe,22,Ghanaian,Ghana,21,Forward,163,67,Left,Zamalek,76768542,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,41,0,0,2,0,0.08,0.0,1,16,20,0.83,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,3.5,0.4,33.2,10,17,96.9,6.7,67.8,76.7,19.4,4.6,98.3,83.0,99.0,58.8,2,0,470,0,7.2
P01108,Andre Osabutey,30,Ghanaian,Ghana,16,Midfielder,179,75,Right,TP Mazembe,35025737,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,99.0,0.0,0.0,80.3,85.0,0.0,92.6,83.1,79.4,72.3,0,1,400,0,0.0
P01106,Thomas Rahman,28,Ghanaian,Ghana,14,Midfielder,172,71,Left,Al Ahly,8214628,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,62.3,0.0,1.7,57.9,28.5,0.0,47.1,57.8,47.3,46.2,0,1,221,0,0.0
P01109,Kamaldeen Attiogbe,21,Ghanaian,Ghana,17,Midfielder,166,70,Right,Gor Mahia,13160708,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,78.8,0.0,0.5,52.7,64.7,0.0,60.9,82.3,68.5,39.5,0,3,215,0,0.0
P01097,Thomas Djiku,31,Ghanaian,Ghana,5,Defender,181,77,Right,JS Kabylie,4844869,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,79.1,0.0,0.0,29.4,59.2,0.0,41.7,34.9,59.3,43.5,0,0,167,0,0.0
P01111,Alexander Issahaku,31,Ghanaian,Ghana,19,Midfielder,167,69,Right,JS Kabylie,66616143,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,77.7,0.0,0.2,55.7,66.1,0.0,44.0,41.2,72.3,70.2,0,2,270,0,0.0
P01100,Kamaldeen Barnieh,37,Ghanaian,Ghana,8,Defender,178,69,Right,Kaizer Chiefs,2464692,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,89.4,0.0,1.0,18.2,44.0,0.0,28.6,24.9,50.5,59.3,0,0,185,0,0.0
P01105,Mohammed Otoo,32,Ghanaian,Ghana,13,Midfielder,178,75,Right,Kaizer Chiefs,82951403,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,83.5,0.0,0.0,99.0,68.7,0.0,99.0,99.0,99.0,63.6,0,0,248,0,0.0
P01101,Inaki Seidu,24,Ghanaian,Ghana,9,Defender,179,78,Right,TP Mazembe,15848770,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,56.2,0.0,1.9,54.4,97.1,0.0,68.6,43.9,98.1,62.2,0,0,246,0,0.0
P01095,Jordan Williams,23,Ghanaian,Ghana,3,Goalkeeper,183,73,Right,Al-Hilal Omdurman,28351276,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,67.3,0.0,3.0,7.5,99.0,0.0,78.1,7.9,82.5,68.7,0,0,346,0,0.0
P01094,Thomas Ayew,28,Ghanaian,Ghana,2,Goalkeeper,188,81,Right,Wydad Casablanca,17073743,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,96.9,0.0,0.0,8.4,76.8,0.0,53.9,41.9,83.4,67.8,0,0,143,0,0.0
P00443,Andrew McTominay,23,Scottish,Scotland,1,Goalkeeper,190,83,Right,Anderlecht,13160802,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,70,0,0,0,0,0.0,0.0,1,10,14,0.73,0,0,1,0,0,0,0,0,2,1,2,0,0,1,0,0,0,1,0.67,0,0,1,0,5.0,0.6,29.1,12,11,93.6,7.3,69.4,5.8,81.0,2.6,61.8,17.2,67.0,73.2,0,0,147,0,7.0
P00456,Scott Lewis,24,Scottish,Scotland,14,Midfielder,180,76,Right,Brondby,19220064,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,90,0,0,1,0,0.0,0.45,1,33,41,0.82,2,1,0,0,2,0,2,1,0,1,2,5,1,0,0,0,0,0,0.0,0,0,0,0,9.7,1.1,33.5,31,25,80.9,6.3,65.1,44.9,39.5,4.7,47.0,44.4,58.4,45.0,0,0,241,0,6.4
P00455,Andrew Ferguson,26,Scottish,Scotland,13,Midfielder,180,74,Left,Liverpool,34801587,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,72,2,1,2,0,0.0,0.09,3,65,75,0.87,1,0,0,0,2,1,1,1,2,1,3,5,0,0,0,0,0,0,0.0,0,0,0,0,7.8,0.8,28.9,13,17,87.3,7.6,76.8,78.0,70.4,15.2,54.0,96.2,78.7,41.0,3,3,296,0,7.8
P00468,Liam Gilmour,23,Scottish,Scotland,26,Forward,177,76,Right,Fenerbahce,17755685,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,51,0,1,1,0,0.03,0.0,2,9,12,0.83,2,1,0,0,1,0,1,0,2,0,1,2,1,1,0,0,1,0,0.0,0,0,0,0,5.5,0.7,32.5,16,10,88.9,7.4,71.4,72.3,19.5,3.8,78.6,66.2,59.2,62.3,5,3,497,1,7.2
